Load Factor,Servers,Customers,Iteration,Mean Wait Time
0.75,1,40000,25,2.9322903177588655
0.75,1,100,26,1.9226872835562343
0.75,1,200,26,2.3588709292663466
0.75,1,300,26,2.1431146362866427
0.75,1,400,26,2.036392008836838
0.75,1,500,26,2.830258876347939
0.75,1,600,26,3.091401776236674
0.75,1,700,26,3.3342068596596075
0.75,1,800,26,3.2234393310757126
0.75,1,900,26,3.2652173105929734
0.75,1,1000,26,3.1602104503874786
0.75,1,2000,26,2.849700275208631
0.75,1,3000,26,2.9302949537206953
0.75,1,4000,26,3.6485163343739826
0.75,1,5000,26,3.508903056743477
0.75,1,6000,26,3.456512768841998
0.75,1,7000,26,3.2773818602626643
0.75,1,8000,26,3.331581066320318
0.75,1,9000,26,3.39969170226402
0.75,1,10000,26,3.4005131912482764
0.75,1,20000,26,3.2167094511092644
0.75,1,30000,26,3.070585566944241
0.75,1,40000,26,3.1474830729715166
0.75,1,100,27,0.860559640631451
0.75,1,200,27,2.947239440256443
0.75,1,300,27,4.160875826640271
0.75,1,400,27,3.830128594941263
0.75,1,500,27,4.4420575323153475
0.75,1,600,27,4.059978675142373
0.75,1,700,27,3.7477007009196432
0.75,1,800,27,3.839149390333736
0.75,1,900,27,3.6997218390510422
0.75,1,1000,27,3.588491293012632
0.75,1,2000,27,3.484191047216974
0.75,1,3000,27,3.4633859315826085
0.75,1,4000,27,3.213437133925556
0.75,1,5000,27,3.0100628545147883
0.75,1,6000,27,3.00578994370736
0.75,1,7000,27,2.8422384144081265
0.75,1,8000,27,2.781377716247927
0.75,1,9000,27,2.8810920746634947
0.75,1,10000,27,2.859673083984829
0.75,1,20000,27,3.0722890227661885
0.75,1,30000,27,3.0255549962978896
0.75,1,40000,27,3.029602248291026
0.75,1,100,28,3.0410510375490065
0.75,1,200,28,4.282106525757133
0.75,1,300,28,3.4306601924606026
0.75,1,400,28,2.8758464789397227
0.75,1,500,28,3.0453681525466707
0.75,1,600,28,2.661394972815959
0.75,1,700,28,2.6677709214019423
0.75,1,800,28,2.5475910471055028
0.75,1,900,28,2.4740443687288973
0.75,1,1000,28,2.4868498939461023
0.75,1,2000,28,2.6099712682978753
0.75,1,3000,28,2.3512711427753694
0.75,1,4000,28,2.5859440697135505
0.75,1,5000,28,2.9063327247834
0.75,1,6000,28,2.9096972847171405
0.75,1,7000,28,2.8272947516840254
0.75,1,8000,28,2.8100075030432077
0.75,1,9000,28,2.7977389203273977
0.75,1,10000,28,2.8824676813932193
0.75,1,20000,28,3.122231891719649
0.75,1,30000,28,3.073598793102237
0.75,1,40000,28,3.109678324646401
0.75,1,100,29,2.5615813192462507
0.75,1,200,29,2.3008276275607433
0.75,1,300,29,3.092660246905309
0.75,1,400,29,3.100789126187471
0.75,1,500,29,2.7023283286972486
0.75,1,600,29,2.517549262512977
0.75,1,700,29,3.0019535855943102
0.75,1,800,29,4.215935820551929
0.75,1,900,29,4.074203515458624
0.75,1,1000,29,3.7621361878317474
0.75,1,2000,29,3.2223363840241426
0.75,1,3000,29,3.2529926970202916
0.75,1,4000,29,3.064908563220067
0.75,1,5000,29,3.0625676429602753
0.75,1,6000,29,3.009732502641082
0.75,1,7000,29,3.0397097528729518
0.75,1,8000,29,2.940375182862051
0.75,1,9000,29,2.888433734204835
0.75,1,10000,29,2.892399208821842
0.75,1,20000,29,2.942642544841936
0.75,1,30000,29,3.2008147507795592
0.75,1,40000,29,3.155160262679962
0.75,1,100,30,2.746797487086017
0.75,1,200,30,3.082566700026892
0.75,1,300,30,2.4025154282264185
0.75,1,400,30,2.3365616463009293
0.75,1,500,30,2.650471322543511
0.75,1,600,30,2.6021601795528513
0.75,1,700,30,2.430467149392545
0.75,1,800,30,2.3488415203400788
0.75,1,900,30,2.2553148858691667
0.75,1,1000,30,2.0936729927699034
0.75,1,2000,30,2.5456971227312364
0.75,1,3000,30,2.742887235807682
0.75,1,4000,30,2.8224173976968916
0.75,1,5000,30,2.8344615789942065
0.75,1,6000,30,2.7833801808205
0.75,1,7000,30,2.7225816534818326
0.75,1,8000,30,2.7546379046543374
0.75,1,9000,30,3.160854308920676
0.75,1,10000,30,3.1089991935645966
0.75,1,20000,30,3.000520352799901
0.75,1,30000,30,2.9272678672282586
0.75,1,40000,30,2.973136691852538
0.75,1,100,31,2.061839834211731
0.75,1,200,31,4.228514610504155
0.75,1,300,31,9.95598485220608
0.75,1,400,31,9.468433687679719
0.75,1,500,31,7.768583048179691
0.75,1,600,31,6.772881620209056
0.75,1,700,31,6.3856334377624
0.75,1,800,31,5.896345790670352
0.75,1,900,31,5.558313842657904
0.75,1,1000,31,5.08904688047428
0.75,1,2000,31,4.774032364493631
0.75,1,3000,31,4.253305627585111
0.75,1,4000,31,4.08234850964126
0.75,1,5000,31,3.901852002070361
0.75,1,6000,31,3.6265116517974687
0.75,1,7000,31,3.4379313465989334
0.75,1,8000,31,3.2983017099361924
0.75,1,9000,31,3.20444869277112
0.75,1,10000,31,3.12946405746094
0.75,1,20000,31,2.967764914771447
0.75,1,30000,31,2.985733476804138
0.75,1,40000,31,2.955656343316497
0.75,1,100,32,1.704152551330592
0.75,1,200,32,1.3077580176183898
0.75,1,300,32,2.1485082535989104
0.75,1,400,32,3.364694110154667
0.75,1,500,32,2.819650950657783
0.75,1,600,32,2.523332197787649
0.75,1,700,32,2.3973229748563902
0.75,1,800,32,2.585900922085597
0.75,1,900,32,3.160997802509131
0.75,1,1000,32,3.3737813444709017
0.75,1,2000,32,2.9807446693831756
0.75,1,3000,32,2.668572753026833
0.75,1,4000,32,2.574944311815278
0.75,1,5000,32,2.7448824945121655
0.75,1,6000,32,2.6115143462778176
0.75,1,7000,32,2.8051437735739984
0.75,1,8000,32,2.9123060288902827
0.75,1,9000,32,2.918648930365468
0.75,1,10000,32,2.98781715326856
0.75,1,20000,32,3.0267491461638665
0.75,1,30000,32,3.071220412440175
0.75,1,40000,32,3.115576964305753
