Iteration,Load Factor,Servers,Customers,Mean Wait Time
21,0.975,1,10000,32.26800965269461
21,0.975,1,20000,53.45477502857584
21,0.975,1,30000,42.276093982702385
21,0.975,1,40000,38.657832134956095
21,0.975,1,50000,34.0986396832712
22,0.975,1,100,14.413886114249474
22,0.975,1,200,12.939980631517388
22,0.975,1,300,13.480637806072847
22,0.975,1,400,11.590886596352375
22,0.975,1,500,12.310554632969323
22,0.975,1,600,14.004634191474189
22,0.975,1,700,14.477675429254418
22,0.975,1,800,15.214294703944304
22,0.975,1,900,15.292935082425409
22,0.975,1,1000,14.009898653382322
22,0.975,1,2000,11.06909421080448
22,0.975,1,3000,9.93121538614309
22,0.975,1,4000,12.899008828203273
22,0.975,1,5000,16.519091698599507
22,0.975,1,6000,21.424292019231874
22,0.975,1,7000,26.604255034406506
22,0.975,1,8000,26.664554036924425
22,0.975,1,9000,24.45942772294152
22,0.975,1,10000,23.754515440919956
22,0.975,1,20000,19.956516869278612
22,0.975,1,30000,20.346705916521447
22,0.975,1,40000,27.159338658320404
22,0.975,1,50000,31.61019691807066
23,0.975,1,100,3.8074787708831455
23,0.975,1,200,8.197318012923152
23,0.975,1,300,8.526644495795399
23,0.975,1,400,11.588408764227184
23,0.975,1,500,12.816304132564744
23,0.975,1,600,12.146509296738264
23,0.975,1,700,11.369315601529795
23,0.975,1,800,11.96662597131285
23,0.975,1,900,11.071632785768484
23,0.975,1,1000,11.097635774147147
23,0.975,1,2000,22.667565372098217
23,0.975,1,3000,50.80298232325128
23,0.975,1,4000,65.17836010066013
23,0.975,1,5000,75.43870971385233
23,0.975,1,6000,91.97455551453776
23,0.975,1,7000,95.80008866279638
23,0.975,1,8000,91.49978170279215
23,0.975,1,9000,82.91753119581115
23,0.975,1,10000,76.08477471830288
23,0.975,1,20000,63.29006570933305
23,0.975,1,30000,54.131138996758345
23,0.975,1,40000,50.56424557680346
23,0.975,1,50000,47.16747212633278
24,0.975,1,100,1.4357383358405615
24,0.975,1,200,1.8869071448547496
24,0.975,1,300,2.051330832906602
24,0.975,1,400,2.0387497829629355
24,0.975,1,500,2.0959281738887396
24,0.975,1,600,3.4529058565669817
24,0.975,1,700,3.977802594884722
24,0.975,1,800,4.882500647190959
24,0.975,1,900,8.070600213597771
24,0.975,1,1000,9.913689372423145
24,0.975,1,2000,10.656119316951306
24,0.975,1,3000,16.108208286384933
24,0.975,1,4000,16.54932209458102
24,0.975,1,5000,17.507586756317043
24,0.975,1,6000,15.166932424575396
24,0.975,1,7000,14.184432247970449
24,0.975,1,8000,13.91146669468086
24,0.975,1,9000,15.60115558682514
24,0.975,1,10000,14.811704695788713
24,0.975,1,20000,15.82515509207368
24,0.975,1,30000,20.199581326788756
24,0.975,1,40000,21.30787239803919
24,0.975,1,50000,20.956988421185272
25,0.975,1,100,12.434358474383309
25,0.975,1,200,12.837311049207523
25,0.975,1,300,10.04036212666386
25,0.975,1,400,12.237988160577542
25,0.975,1,500,14.73677480220542
25,0.975,1,600,13.601029557920562
25,0.975,1,700,12.545682290468818
25,0.975,1,800,12.758479638135418
25,0.975,1,900,12.123957014609179
25,0.975,1,1000,11.276975725370733
25,0.975,1,2000,20.891790713864182
25,0.975,1,3000,26.41768578322058
25,0.975,1,4000,32.73118516629401
25,0.975,1,5000,29.346549981379976
25,0.975,1,6000,26.807227836137702
25,0.975,1,7000,23.8092022972251
25,0.975,1,8000,24.277117903568836
25,0.975,1,9000,34.52597329608055
25,0.975,1,10000,40.193428699981446
25,0.975,1,20000,41.47409526324357
25,0.975,1,30000,32.9838108281879
25,0.975,1,40000,32.046363824729916
25,0.975,1,50000,39.96423186238017
26,0.975,1,100,9.42226848739414
26,0.975,1,200,10.16993745178342
26,0.975,1,300,14.297630344094632
26,0.975,1,400,17.817744716664823
26,0.975,1,500,21.662824521611824
26,0.975,1,600,24.19614384327475
26,0.975,1,700,25.366782695264796
26,0.975,1,800,25.372914300302742
26,0.975,1,900,25.972965937101268
26,0.975,1,1000,28.728530735782915
26,0.975,1,2000,20.385267808403338
26,0.975,1,3000,26.44673804403114
26,0.975,1,4000,33.91054525941983
26,0.975,1,5000,42.7512463910812
26,0.975,1,6000,48.348038943306854
26,0.975,1,7000,47.82180860000644
26,0.975,1,8000,47.98291700206819
26,0.975,1,9000,44.637839507423365
26,0.975,1,10000,40.75720492005488
26,0.975,1,20000,42.5531692223711
26,0.975,1,30000,50.86133584287242
26,0.975,1,40000,47.15585070502494
26,0.975,1,50000,41.93803648980397
27,0.975,1,100,2.278530259771959
27,0.975,1,200,1.9789117567778658
27,0.975,1,300,2.197166734969603
27,0.975,1,400,2.5719604351545855
27,0.975,1,500,5.146182874235937
27,0.975,1,600,6.165277677165924
27,0.975,1,700,6.215407785750297
27,0.975,1,800,6.685316168443462
27,0.975,1,900,7.0331618167782395
27,0.975,1,1000,7.936635759778028
27,0.975,1,2000,10.691180852608305
27,0.975,1,3000,16.899292171062008
27,0.975,1,4000,19.020118028519
27,0.975,1,5000,17.212045665752647
27,0.975,1,6000,17.959210736253546
27,0.975,1,7000,26.601506728863935
27,0.975,1,8000,26.29311709837828
27,0.975,1,9000,24.157597508600173
27,0.975,1,10000,24.075427923649375
27,0.975,1,20000,32.0114948209298
27,0.975,1,30000,28.649734793278235
27,0.975,1,40000,28.811094637205855
27,0.975,1,50000,30.142582440642315
28,0.975,1,100,1.5457679855286068
28,0.975,1,200,5.182850874185358
28,0.975,1,300,9.177037611911576
28,0.975,1,400,10.579830647271075
28,0.975,1,500,10.40092064327167
28,0.975,1,600,10.886128698885189
28,0.975,1,700,12.00211924758797
28,0.975,1,800,11.092630220331685
28,0.975,1,900,11.007840014632682
28,0.975,1,1000,11.644996268880506
28,0.975,1,2000,16.60289518673576
28,0.975,1,3000,25.958277204996858
28,0.975,1,4000,26.36295407339258
28,0.975,1,5000,35.10122407078656
28,0.975,1,6000,33.25190420189032
28,0.975,1,7000,30.607221577521393
28,0.975,1,8000,29.52753827698128
28,0.975,1,9000,27.17336303982541
28,0.975,1,10000,25.901705652231783
28,0.975,1,20000,21.09801820200457
28,0.975,1,30000,26.83105249103234
28,0.975,1,40000,30.20744742887601
28,0.975,1,50000,30.56368932017297
29,0.975,1,100,4.228070199129208
29,0.975,1,200,9.976860242333842
29,0.975,1,300,11.393195633655154
29,0.975,1,400,11.926397255293237
29,0.975,1,500,13.01889702243293
29,0.975,1,600,13.471039504905853
29,0.975,1,700,14.435358343619544
29,0.975,1,800,13.480825612415074
29,0.975,1,900,12.182189671322222
29,0.975,1,1000,11.587811684916286
29,0.975,1,2000,14.593539041653425
29,0.975,1,3000,14.722533169336323
29,0.975,1,4000,17.961650387466545
29,0.975,1,5000,29.573543261891093
29,0.975,1,6000,34.82537610159611
29,0.975,1,7000,38.96005909458847
29,0.975,1,8000,36.98074090124405
29,0.975,1,9000,33.49828778570793
29,0.975,1,10000,31.272953503988038
29,0.975,1,20000,36.685346977621165
29,0.975,1,30000,98.04154991024068
29,0.975,1,40000,95.17299833367011
29,0.975,1,50000,79.92400685534393
30,0.975,1,100,4.054163603866413
30,0.975,1,200,4.104817717545509
30,0.975,1,300,4.497517500316005
30,0.975,1,400,4.387768213561778
30,0.975,1,500,5.959644997394876
30,0.975,1,600,6.360955657336153
30,0.975,1,700,6.094994653490605
30,0.975,1,800,6.251222008362523
30,0.975,1,900,6.1101046004345925
30,0.975,1,1000,5.817320479426066
30,0.975,1,2000,5.676873848941055
30,0.975,1,3000,7.089218644677955
30,0.975,1,4000,11.400938546352224
30,0.975,1,5000,21.547849994735564
30,0.975,1,6000,31.187490058019428
30,0.975,1,7000,34.56634331400981
30,0.975,1,8000,31.532143019648988
30,0.975,1,9000,30.072779263725284
30,0.975,1,10000,31.173353959948653
30,0.975,1,20000,37.13427174268811
30,0.975,1,30000,36.211401955493876
30,0.975,1,40000,33.547201293766996
30,0.975,1,50000,32.85585500409588
31,0.975,1,100,3.511086773600068
31,0.975,1,200,5.655894232741166
31,0.975,1,300,10.225621503864843
31,0.975,1,400,13.409665515502361
31,0.975,1,500,16.14945729274904
31,0.975,1,600,20.63063493771477
31,0.975,1,700,23.674338099721997
31,0.975,1,800,26.00697768064322
31,0.975,1,900,27.760052243521947
31,0.975,1,1000,29.62314149782692
31,0.975,1,2000,46.79417114236675
31,0.975,1,3000,66.5000817239392
31,0.975,1,4000,70.7098355290789
31,0.975,1,5000,71.56104198729597
31,0.975,1,6000,70.04923370337406
31,0.975,1,7000,64.57025741045366
31,0.975,1,8000,58.15378858840445
31,0.975,1,9000,57.854773946542146
31,0.975,1,10000,63.23842279037081
31,0.975,1,20000,76.22684044504469
31,0.975,1,30000,67.12148511304255
31,0.975,1,40000,61.71235769219061
31,0.975,1,50000,56.57956551345573
32,0.975,1,100,3.8414918062512715
32,0.975,1,200,5.238255541528983
32,0.975,1,300,8.409249395470914
32,0.975,1,400,16.18719510098353
32,0.975,1,500,24.308397489402246
32,0.975,1,600,30.218140331599965
32,0.975,1,700,31.629400571908803
32,0.975,1,800,31.195881143395894
32,0.975,1,900,30.90308927310222
32,0.975,1,1000,30.40206980610942
32,0.975,1,2000,23.32556904395234
32,0.975,1,3000,18.189093243327402
32,0.975,1,4000,23.675787333074947
32,0.975,1,5000,32.92530663978628
32,0.975,1,6000,45.803333696364184
32,0.975,1,7000,55.71849790937442
32,0.975,1,8000,62.26925131824103
32,0.975,1,9000,63.064896096662515
32,0.975,1,10000,63.128233878804465
32,0.975,1,20000,46.30591525398978
32,0.975,1,30000,36.18233109428012
32,0.975,1,40000,43.21752954251141
32,0.975,1,50000,52.76424134094925
33,0.975,1,100,1.1849896008749519
33,0.975,1,200,1.8413401277255261
33,0.975,1,300,2.4255643752010876
33,0.975,1,400,6.904962269771021
33,0.975,1,500,12.578619719524685
33,0.975,1,600,15.976852078876794
33,0.975,1,700,17.929071205707956
33,0.975,1,800,19.79286635677725
33,0.975,1,900,22.590484092709076
33,0.975,1,1000,25.166654844565745
33,0.975,1,2000,23.470196678321326
33,0.975,1,3000,25.92447722504813
33,0.975,1,4000,25.195148002038668
33,0.975,1,5000,22.560580732635746
33,0.975,1,6000,21.340371759147803
33,0.975,1,7000,21.404610896792526
33,0.975,1,8000,21.104146696476406
33,0.975,1,9000,22.802267737814546
33,0.975,1,10000,25.723850187578204
33,0.975,1,20000,36.91595882632352
33,0.975,1,30000,45.42178688325711
33,0.975,1,40000,53.39105626728251
33,0.975,1,50000,55.38728385538425
34,0.975,1,100,10.186563934338789
34,0.975,1,200,12.25480650861935
34,0.975,1,300,12.907990343712594
34,0.975,1,400,15.305252563214653
34,0.975,1,500,14.305631712320583
34,0.975,1,600,14.404671072368165
34,0.975,1,700,14.913847257641784
34,0.975,1,800,15.761409582694512
34,0.975,1,900,14.456968343074882
34,0.975,1,1000,13.425358423936286
34,0.975,1,2000,16.286936946604545
34,0.975,1,3000,14.824872364333533
34,0.975,1,4000,18.384928992997647
34,0.975,1,5000,22.85603323460377
34,0.975,1,6000,30.400653665075186
34,0.975,1,7000,42.79354178632597
34,0.975,1,8000,50.09561327403484
34,0.975,1,9000,54.13744265445033
34,0.975,1,10000,56.13315097313067
34,0.975,1,20000,45.46935787382613
34,0.975,1,30000,51.02378671431411
34,0.975,1,40000,52.65718306740441
34,0.975,1,50000,49.246788349242536
35,0.975,1,100,3.245452858427588
35,0.975,1,200,2.257085132715228
35,0.975,1,300,3.776651413649299
35,0.975,1,400,4.999721749233043
35,0.975,1,500,6.0360665547766414
35,0.975,1,600,6.132877807373653
35,0.975,1,700,8.965596517477534
35,0.975,1,800,10.64948444648258
35,0.975,1,900,13.539590460456854
35,0.975,1,1000,14.403399353432182
35,0.975,1,2000,14.587384205899511
35,0.975,1,3000,15.566100185291608
35,0.975,1,4000,20.392664660076175
35,0.975,1,5000,22.824371751938475
35,0.975,1,6000,22.815132738829057
35,0.975,1,7000,23.592492824885838
35,0.975,1,8000,27.34732326019916
35,0.975,1,9000,32.19900654053799
35,0.975,1,10000,37.12099106855016
35,0.975,1,20000,46.82818515376495
35,0.975,1,30000,38.62763239969072
35,0.975,1,40000,40.75728302462052
35,0.975,1,50000,37.548956918556264
36,0.975,1,100,6.577967878990019
36,0.975,1,200,19.16817850298139
36,0.975,1,300,29.611258083146815
36,0.975,1,400,37.7481348199911
36,0.975,1,500,37.70115141021426
36,0.975,1,600,37.581176312984205
36,0.975,1,700,41.38057646969507
36,0.975,1,800,45.95145752857644
36,0.975,1,900,49.50797500169708
36,0.975,1,1000,51.969184208358335
36,0.975,1,2000,59.53948111866319
36,0.975,1,3000,56.08776138727039
36,0.975,1,4000,45.3196138774389
36,0.975,1,5000,46.04249329686625
36,0.975,1,6000,49.23689670221933
36,0.975,1,7000,50.76475463804692
36,0.975,1,8000,50.247034924099
36,0.975,1,9000,46.37040595239199
36,0.975,1,10000,43.75699532249685
36,0.975,1,20000,29.74247886486528
36,0.975,1,30000,40.52984095660214
36,0.975,1,40000,40.6404294746084
36,0.975,1,50000,36.97248533212793
37,0.975,1,100,7.980968691067576
37,0.975,1,200,8.408170885488316
37,0.975,1,300,6.648172063416359
37,0.975,1,400,8.42915432199734
37,0.975,1,500,8.84097630069628
37,0.975,1,600,10.247736546565365
37,0.975,1,700,11.160712033056257
37,0.975,1,800,10.956863150464663
37,0.975,1,900,10.180235187833585
37,0.975,1,1000,9.401566300550288
37,0.975,1,2000,7.305651909400704
37,0.975,1,3000,12.827694967803735
37,0.975,1,4000,11.942350918461246
37,0.975,1,5000,11.4034775192304
37,0.975,1,6000,11.310569876568199
37,0.975,1,7000,12.432917015747954
37,0.975,1,8000,11.728324284480466
37,0.975,1,9000,11.687122239003976
37,0.975,1,10000,15.164817184793405
37,0.975,1,20000,22.443350556987873
37,0.975,1,30000,24.62901858739659
37,0.975,1,40000,26.28767326589016
37,0.975,1,50000,26.847374555737897
38,0.975,1,100,5.386671890104833
38,0.975,1,200,5.664326348938155
38,0.975,1,300,7.316659720670841
38,0.975,1,400,10.797814717989267
38,0.975,1,500,14.203078222217165
38,0.975,1,600,17.522781563852234
38,0.975,1,700,16.462815091148276
38,0.975,1,800,14.792494028529623
38,0.975,1,900,15.095767681635877
38,0.975,1,1000,18.254919293672543
38,0.975,1,2000,31.942065530707726
38,0.975,1,3000,49.30291739045376
38,0.975,1,4000,59.37036394559886
38,0.975,1,5000,56.303010667913014
38,0.975,1,6000,56.267481349245294
38,0.975,1,7000,62.27347715465614
38,0.975,1,8000,66.79219676413751
38,0.975,1,9000,68.19887776531415
38,0.975,1,10000,71.19493153144401
38,0.975,1,20000,53.874232465000695
38,0.975,1,30000,41.098242568613884
38,0.975,1,40000,42.25270877181677
38,0.975,1,50000,38.400879040224034
39,0.975,1,100,4.770728295823206
39,0.975,1,200,7.7845905425586395
39,0.975,1,300,7.6224310271605535
39,0.975,1,400,12.986539673244357
39,0.975,1,500,16.82513379993821
39,0.975,1,600,19.997636152226235
39,0.975,1,700,22.93526977175797
39,0.975,1,800,24.395525868727727
39,0.975,1,900,26.51039240137569
39,0.975,1,1000,28.42309486626832
39,0.975,1,2000,28.677638000681508
39,0.975,1,3000,27.18148667279239
39,0.975,1,4000,25.234445428388987
39,0.975,1,5000,23.792408473235238
39,0.975,1,6000,20.514383571706457
39,0.975,1,7000,18.591182949193996
39,0.975,1,8000,18.666140286427325
39,0.975,1,9000,20.063708106587807
39,0.975,1,10000,18.779356212375166
39,0.975,1,20000,22.828617189756425
39,0.975,1,30000,22.31470455965694
39,0.975,1,40000,20.895178740639953
39,0.975,1,50000,20.024618115168888
40,0.975,1,100,6.795512905961932
40,0.975,1,200,4.3467540517294365
40,0.975,1,300,5.392569460558639
40,0.975,1,400,6.934636465397723
40,0.975,1,500,6.941337279680662
40,0.975,1,600,7.4048844600111385
40,0.975,1,700,8.602249786781353
40,0.975,1,800,8.781839957445099
40,0.975,1,900,8.301423563713762
40,0.975,1,1000,7.980272531602156
40,0.975,1,2000,17.544850836883402
40,0.975,1,3000,15.102906358543414
40,0.975,1,4000,15.984173360760765
40,0.975,1,5000,20.606639938158903
40,0.975,1,6000,31.9052044537103
40,0.975,1,7000,42.64675764081811
40,0.975,1,8000,46.304166307898925
40,0.975,1,9000,44.059117321218956
40,0.975,1,10000,41.47357495251481
40,0.975,1,20000,36.149407882605075
40,0.975,1,30000,35.32384078181583
40,0.975,1,40000,32.655717126991576
40,0.975,1,50000,30.002904022105024
41,0.975,1,100,9.50621834712085
41,0.975,1,200,7.899645105579975
41,0.975,1,300,6.506723131911521
41,0.975,1,400,6.028835916520624
41,0.975,1,500,7.922578791440246
41,0.975,1,600,8.442774872212047
41,0.975,1,700,8.713531033044182
41,0.975,1,800,8.689499358266856
41,0.975,1,900,8.322224008723694
41,0.975,1,1000,8.142794418337228
41,0.975,1,2000,15.067197648729545
41,0.975,1,3000,17.53371685451602
41,0.975,1,4000,20.6827456150312
41,0.975,1,5000,18.412605460994662
41,0.975,1,6000,17.859044542477918
41,0.975,1,7000,23.005569511024788
41,0.975,1,8000,26.511909201174944
41,0.975,1,9000,26.742901303707367
41,0.975,1,10000,26.584094661352236
41,0.975,1,20000,31.523842679447867
41,0.975,1,30000,34.48269117764653
41,0.975,1,40000,30.252271253945526
41,0.975,1,50000,37.5305068579271
42,0.975,1,100,4.432958947750399
42,0.975,1,200,5.396331587120791
42,0.975,1,300,5.999544217310695
42,0.975,1,400,5.8189985061224725
42,0.975,1,500,5.159123135876416
42,0.975,1,600,5.478446791065076
42,0.975,1,700,5.219525507811591
42,0.975,1,800,5.818083258623061
42,0.975,1,900,5.849301374172234
42,0.975,1,1000,6.254771956566724
42,0.975,1,2000,8.617600523153248
42,0.975,1,3000,11.017965370212119
42,0.975,1,4000,14.721364448973862
42,0.975,1,5000,13.163671930248361
42,0.975,1,6000,13.176213566134182
42,0.975,1,7000,14.348238738737933
42,0.975,1,8000,13.853569770665928
42,0.975,1,9000,14.031152388809051
42,0.975,1,10000,14.723434304019168
42,0.975,1,20000,17.628866036014816
42,0.975,1,30000,18.62233503955828
42,0.975,1,40000,18.665820512853312
42,0.975,1,50000,25.164918079113196
43,0.975,1,100,2.349979779448929
43,0.975,1,200,2.99451320878945
43,0.975,1,300,6.7833147425927045
43,0.975,1,400,14.55759144843852
43,0.975,1,500,21.259068252063972
43,0.975,1,600,27.449862256238568
43,0.975,1,700,28.831379511924315
43,0.975,1,800,28.82325921890624
43,0.975,1,900,28.38199679938996
43,0.975,1,1000,27.774503563924448
43,0.975,1,2000,25.130093088482173
43,0.975,1,3000,21.82630198235912
43,0.975,1,4000,21.725555851934278
43,0.975,1,5000,26.738302404820324
43,0.975,1,6000,26.37766444536234
43,0.975,1,7000,24.29243728547639
43,0.975,1,8000,26.074541117374118
43,0.975,1,9000,28.321558977025948
43,0.975,1,10000,27.120296064640645
43,0.975,1,20000,28.71393818500091
43,0.975,1,30000,30.09882931500913
43,0.975,1,40000,29.056534377059677
43,0.975,1,50000,35.71113407323865
44,0.975,1,100,1.0982940337835903
44,0.975,1,200,1.9106347549069043
44,0.975,1,300,2.3769580038937024
44,0.975,1,400,2.960142422619967
44,0.975,1,500,4.881820312612064
44,0.975,1,600,5.418029404901472
44,0.975,1,700,6.193341279894639
44,0.975,1,800,7.219979859947335
44,0.975,1,900,6.907695120064735
44,0.975,1,1000,7.217827791484954
44,0.975,1,2000,25.52045920963691
44,0.975,1,3000,30.686923006487568
44,0.975,1,4000,32.23453265827292
44,0.975,1,5000,34.04272411581225
44,0.975,1,6000,34.98390017530713
44,0.975,1,7000,38.44844097206318
44,0.975,1,8000,40.04043725486522
44,0.975,1,9000,42.03936185348653
44,0.975,1,10000,40.388176878052434
44,0.975,1,20000,32.222582608649745
44,0.975,1,30000,27.193647655203264
44,0.975,1,40000,25.351915486961136
44,0.975,1,50000,27.858392009132658
45,0.975,1,100,9.928543602137461
45,0.975,1,200,13.000174350999348
45,0.975,1,300,16.799900310835802
45,0.975,1,400,22.03497491180138
45,0.975,1,500,24.70726713724045
45,0.975,1,600,22.970915135296934
45,0.975,1,700,21.27548413229404
45,0.975,1,800,20.930584838049853
45,0.975,1,900,22.267664926990175
45,0.975,1,1000,22.91669068441564
45,0.975,1,2000,16.02696662639177
45,0.975,1,3000,16.927213108063505
45,0.975,1,4000,28.65690816564119
45,0.975,1,5000,37.25449836740695
45,0.975,1,6000,37.82539990902624
45,0.975,1,7000,36.32407693926467
45,0.975,1,8000,37.31746985953269
45,0.975,1,9000,41.708349744180765
45,0.975,1,10000,52.338108974438484
45,0.975,1,20000,46.13304426946991
45,0.975,1,30000,39.98163914121273
45,0.975,1,40000,41.250282823439385
45,0.975,1,50000,38.9698024422667
46,0.975,1,100,14.785713310501746
46,0.975,1,200,17.30600037361551
46,0.975,1,300,21.555839336003416
46,0.975,1,400,25.00059253188069
46,0.975,1,500,25.382068126141967
46,0.975,1,600,27.912168897211572
46,0.975,1,700,28.479423343161635
46,0.975,1,800,27.22030168733893
46,0.975,1,900,26.58515821610431
46,0.975,1,1000,24.781429032884922
46,0.975,1,2000,20.87873432925297
46,0.975,1,3000,19.148714518950865
46,0.975,1,4000,23.561517971550124
46,0.975,1,5000,28.203158440625405
46,0.975,1,6000,26.399834109536883
46,0.975,1,7000,28.569745752830617
46,0.975,1,8000,36.90529257531472
46,0.975,1,9000,39.45469437018572
46,0.975,1,10000,41.94735030899865
46,0.975,1,20000,30.58640227066779
46,0.975,1,30000,32.80234991823539
46,0.975,1,40000,33.214478715611456
46,0.975,1,50000,32.73438199525569
47,0.975,1,100,6.330400703605972
47,0.975,1,200,14.119859790257744
47,0.975,1,300,18.042492213644277
47,0.975,1,400,18.813411561440688
47,0.975,1,500,15.973108273783637
47,0.975,1,600,14.302185318174022
47,0.975,1,700,14.443386709200837
47,0.975,1,800,13.81582744383476
47,0.975,1,900,12.78167862283588
47,0.975,1,1000,12.566758465091858
47,0.975,1,2000,21.852250789346122
47,0.975,1,3000,20.46012791825014
47,0.975,1,4000,21.03451894861729
47,0.975,1,5000,20.143888766372445
47,0.975,1,6000,19.286793710321017
47,0.975,1,7000,26.463626600819797
47,0.975,1,8000,28.75570279342225
47,0.975,1,9000,28.103239965163066
47,0.975,1,10000,27.919662380105304
47,0.975,1,20000,31.57784297649743
47,0.975,1,30000,28.366257177482638
47,0.975,1,40000,28.544285417886968
47,0.975,1,50000,26.626589618394167
48,0.975,1,100,3.219212577511761
48,0.975,1,200,11.952891521596516
48,0.975,1,300,21.4875775057009
48,0.975,1,400,23.965600191454296
48,0.975,1,500,23.91204072876308
48,0.975,1,600,27.01898152811412
48,0.975,1,700,29.784716856882984
48,0.975,1,800,30.063658633551473
48,0.975,1,900,30.592306787443956
48,0.975,1,1000,30.821026319203824
48,0.975,1,2000,26.40053552944621
48,0.975,1,3000,20.0705092031365
48,0.975,1,4000,21.234428141323235
48,0.975,1,5000,31.602912956575206
48,0.975,1,6000,38.5386528002044
48,0.975,1,7000,37.408177697337706
48,0.975,1,8000,37.98307670726335
48,0.975,1,9000,35.435115318271116
48,0.975,1,10000,33.48419613937287
48,0.975,1,20000,34.680988295754716
48,0.975,1,30000,37.704617892751514
48,0.975,1,40000,45.30783952180807
48,0.975,1,50000,57.794161192556786
49,0.975,1,100,6.599779451271296
49,0.975,1,200,16.697863949222505
49,0.975,1,300,27.644525292437343
49,0.975,1,400,35.80798071377525
49,0.975,1,500,38.97746058647286
49,0.975,1,600,40.850565939171716
49,0.975,1,700,41.85866102215362
49,0.975,1,800,43.413360519891704
49,0.975,1,900,43.57030706175081
49,0.975,1,1000,42.92964770105502
49,0.975,1,2000,30.587491208462836
49,0.975,1,3000,25.029720362315896
49,0.975,1,4000,21.52430572337786
49,0.975,1,5000,24.014725505847547
49,0.975,1,6000,25.099398527845647
49,0.975,1,7000,25.173945744881383
49,0.975,1,8000,30.478602016585082
49,0.975,1,9000,28.117338965286528
49,0.975,1,10000,27.828657483360537
49,0.975,1,20000,21.390609564300163
49,0.975,1,30000,22.16944596635097
49,0.975,1,40000,23.12724040118223
49,0.975,1,50000,24.2805131987396
50,0.975,1,100,4.182853321831249
50,0.975,1,200,8.260675552578592
50,0.975,1,300,9.175735539633525
50,0.975,1,400,9.727845048708827
50,0.975,1,500,8.301688838681628
50,0.975,1,600,7.668246289341414
50,0.975,1,700,7.142501742374757
50,0.975,1,800,8.548094231229554
50,0.975,1,900,12.440454557744925
50,0.975,1,1000,16.365917108796847
50,0.975,1,2000,20.592520969273078
50,0.975,1,3000,21.399221851188898
50,0.975,1,4000,17.23917312916199
50,0.975,1,5000,21.568149785135258
50,0.975,1,6000,25.345715216597146
50,0.975,1,7000,31.23839222750308
50,0.975,1,8000,35.76802020243212
50,0.975,1,9000,37.05783582959023
50,0.975,1,10000,39.83942709548441
50,0.975,1,20000,31.493616378967122
50,0.975,1,30000,30.722164426789245
50,0.975,1,40000,27.937656160835225
50,0.975,1,50000,33.18901611630514
51,0.975,1,100,6.022845472883155
51,0.975,1,200,5.398801352155079
51,0.975,1,300,7.688679647055326
51,0.975,1,400,8.271258923625139
51,0.975,1,500,11.70040802418527
51,0.975,1,600,16.767029954449704
51,0.975,1,700,19.39604354812259
51,0.975,1,800,19.170076657542328
51,0.975,1,900,21.107017937947084
51,0.975,1,1000,22.211278668472747
51,0.975,1,2000,16.4687708371325
51,0.975,1,3000,13.581152157025167
51,0.975,1,4000,16.6011873581315
51,0.975,1,5000,28.22552452786024
51,0.975,1,6000,29.469612878503117
51,0.975,1,7000,28.279445904044923
51,0.975,1,8000,27.841960759435473
51,0.975,1,9000,31.746761056736705
51,0.975,1,10000,31.47844287973812
51,0.975,1,20000,28.46985180847643
51,0.975,1,30000,28.337139952548586
51,0.975,1,40000,47.1016077428288
51,0.975,1,50000,54.362389512238494
52,0.975,1,100,12.36788462554575
52,0.975,1,200,14.167356788510215
52,0.975,1,300,16.321802681867794
52,0.975,1,400,13.928806081618468
52,0.975,1,500,13.768071661641924
52,0.975,1,600,12.105716232618267
52,0.975,1,700,10.848808635201882
52,0.975,1,800,11.928252820572984
52,0.975,1,900,13.19992990296836
52,0.975,1,1000,12.658841433065705
52,0.975,1,2000,20.914420973246035
52,0.975,1,3000,19.633176358362576
52,0.975,1,4000,17.305882051341992
52,0.975,1,5000,19.025466295734418
52,0.975,1,6000,19.125953013125518
52,0.975,1,7000,19.402049651615044
52,0.975,1,8000,19.95111955795485
52,0.975,1,9000,24.288618920527437
52,0.975,1,10000,25.75736688289749
52,0.975,1,20000,28.054369877585735
52,0.975,1,30000,36.87880280879615
52,0.975,1,40000,39.39646966319358
52,0.975,1,50000,40.76309482623228
53,0.975,1,100,6.74913175930608
53,0.975,1,200,15.01526162116697
53,0.975,1,300,21.21145195270907
53,0.975,1,400,25.439685649794427
53,0.975,1,500,25.089433289683768
53,0.975,1,600,21.55989490991393
53,0.975,1,700,18.878606550646467
53,0.975,1,800,16.80850697751964
53,0.975,1,900,15.609924749516148
53,0.975,1,1000,14.44151046568972
53,0.975,1,2000,17.670321674274316
53,0.975,1,3000,19.251122480453827
53,0.975,1,4000,17.62926052702857
53,0.975,1,5000,15.36910528178754
53,0.975,1,6000,16.275527349086467
53,0.975,1,7000,17.7060855550001
53,0.975,1,8000,16.170321553378113
53,0.975,1,9000,15.279090581749196
53,0.975,1,10000,14.74492294040572
53,0.975,1,20000,20.24436308963676
53,0.975,1,30000,31.059359262584948
53,0.975,1,40000,33.67144141154577
53,0.975,1,50000,36.38501041513534
54,0.975,1,100,4.967592210881661
54,0.975,1,200,5.239088111234959
54,0.975,1,300,9.914805827825308
54,0.975,1,400,13.877753897059181
54,0.975,1,500,15.956812937953542
54,0.975,1,600,18.60149500471422
54,0.975,1,700,20.85670713533673
54,0.975,1,800,21.653665368429095
