Load Factor,Servers,Customers,Iteration,Mean Wait Time
0.75,1,4000,13,1.5941701592561786
0.75,1,5000,13,1.5563419871205324
0.75,1,6000,13,1.5563419871205324
0.75,1,7000,13,1.5563419871205324
0.75,1,8000,13,1.5563419871205324
0.75,1,9000,13,1.5563419871205324
0.75,1,10000,13,1.5563419871205324
0.75,1,20000,13,1.5563419871205324
0.75,1,30000,13,1.5563419871205324
0.75,1,40000,13,1.5563419871205324
0.75,1,50000,13,1.5563419871205324
0.75,1,60000,13,1.5563419871205324
0.75,1,70000,13,1.5563419871205324
0.75,1,80000,13,1.5563419871205324
0.75,1,90000,13,1.5563419871205324
0.75,1,100000,13,1.5563419871205324
0.75,1,100,14,1.6946555887144756
0.75,1,200,14,1.443864147164966
0.75,1,300,14,1.2671763400605345
0.75,1,400,14,1.5069905580432212
0.75,1,500,14,1.4036469605073905
0.75,1,600,14,1.4065832641400722
0.75,1,700,14,1.4887798909161785
0.75,1,800,14,1.4711558536368516
0.75,1,900,14,1.4184207884564148
0.75,1,1000,14,1.4665619647561052
0.75,1,2000,14,1.4561205966982276
0.75,1,3000,14,1.511774014976916
0.75,1,4000,14,1.530793980950726
0.75,1,5000,14,1.5448602496887658
0.75,1,6000,14,1.5448602496887658
0.75,1,7000,14,1.5448602496887658
0.75,1,8000,14,1.5448602496887658
0.75,1,9000,14,1.5448602496887658
0.75,1,10000,14,1.5448602496887658
0.75,1,20000,14,1.5448602496887658
0.75,1,30000,14,1.5448602496887658
0.75,1,40000,14,1.5448602496887658
0.75,1,50000,14,1.5448602496887658
0.75,1,60000,14,1.5448602496887658
0.75,1,70000,14,1.5448602496887658
0.75,1,80000,14,1.5448602496887658
0.75,1,90000,14,1.5448602496887658
0.75,1,100000,14,1.5448602496887658
0.75,1,100,15,1.065165643527224
0.75,1,200,15,1.8637676251350053
0.75,1,300,15,1.5170807520714795
0.75,1,400,15,1.5043254164369835
0.75,1,500,15,1.437519234038379
0.75,1,600,15,1.3805633770983923
0.75,1,700,15,1.261725657953157
0.75,1,800,15,1.2783779161545639
0.75,1,900,15,1.2551947709301232
0.75,1,1000,15,1.2546384473631693
0.75,1,2000,15,1.551760629505762
0.75,1,3000,15,1.6571744143956324
0.75,1,4000,15,1.5666932670988167
0.75,1,5000,15,1.5281851005576848
0.75,1,6000,15,1.5281851005576848
0.75,1,7000,15,1.5281851005576848
0.75,1,8000,15,1.5281851005576848
0.75,1,9000,15,1.5281851005576848
0.75,1,10000,15,1.5281851005576848
0.75,1,20000,15,1.5281851005576848
0.75,1,30000,15,1.5281851005576848
0.75,1,40000,15,1.5281851005576848
0.75,1,50000,15,1.5281851005576848
0.75,1,60000,15,1.5281851005576848
0.75,1,70000,15,1.5281851005576848
0.75,1,80000,15,1.5281851005576848
0.75,1,90000,15,1.5281851005576848
0.75,1,100000,15,1.5281851005576848
0.75,1,100,16,1.0813454864591239
0.75,1,200,16,1.7400395926285361
0.75,1,300,16,1.5901197551500073
0.75,1,400,16,2.135850523146966
0.75,1,500,16,1.8646125598125205
0.75,1,600,16,1.8580258110801988
0.75,1,700,16,1.7534229872799603
0.75,1,800,16,1.9104479065886448
0.75,1,900,16,1.9511642561334095
0.75,1,1000,16,1.87235041051819
0.75,1,2000,16,1.6478453847889045
0.75,1,3000,16,1.876291870646687
0.75,1,4000,16,1.8331418468617635
0.75,1,5000,16,1.7566361119548415
0.75,1,6000,16,1.7566361119548415
0.75,1,7000,16,1.7566361119548415
0.75,1,8000,16,1.7566361119548415
0.75,1,9000,16,1.7566361119548415
0.75,1,10000,16,1.7566361119548415
0.75,1,20000,16,1.7566361119548415
0.75,1,30000,16,1.7566361119548415
0.75,1,40000,16,1.7566361119548415
0.75,1,50000,16,1.7566361119548415
0.75,1,60000,16,1.7566361119548415
0.75,1,70000,16,1.7566361119548415
0.75,1,80000,16,1.7566361119548415
0.75,1,90000,16,1.7566361119548415
0.75,1,100000,16,1.7566361119548415
0.75,1,100,17,0.7900108813441051
0.75,1,200,17,0.857505646593093
0.75,1,300,17,1.072997021015412
0.75,1,400,17,1.2741979750577606
0.75,1,500,17,1.3735448713198828
0.75,1,600,17,1.3165239047846087
0.75,1,700,17,1.3152694574641617
0.75,1,800,17,1.4499394615303043
0.75,1,900,17,1.6986630100614746
0.75,1,1000,17,1.6477406947055655
0.75,1,2000,17,1.6813965865852178
0.75,1,3000,17,1.6533691817678107
0.75,1,4000,17,1.6501844507475563
0.75,1,5000,17,1.6078164552971201
0.75,1,6000,17,1.6078164552971201
0.75,1,7000,17,1.6078164552971201
0.75,1,8000,17,1.6078164552971201
0.75,1,9000,17,1.6078164552971201
0.75,1,10000,17,1.6078164552971201
0.75,1,20000,17,1.6078164552971201
0.75,1,30000,17,1.6078164552971201
0.75,1,40000,17,1.6078164552971201
0.75,1,50000,17,1.6078164552971201
0.75,1,60000,17,1.6078164552971201
0.75,1,70000,17,1.6078164552971201
0.75,1,80000,17,1.6078164552971201
0.75,1,90000,17,1.6078164552971201
0.75,1,100000,17,1.6078164552971201
0.75,1,100,18,1.6343360991823461
0.75,1,200,18,2.8704281458666396
0.75,1,300,18,3.653875277561777
0.75,1,400,18,3.25054455455725
0.75,1,500,18,3.1479856255814105
0.75,1,600,18,3.016631336783982
0.75,1,700,18,2.909983940570736
0.75,1,800,18,2.7439583109379333
0.75,1,900,18,2.5554689285335446
