Load Factor,Servers,Customers,Iteration,Mean Wait Time
0.75,4,8000,14,1.4367585653641248
0.75,4,9000,14,1.5819360889725438
0.75,4,10000,14,1.5775137279691651
0.75,4,20000,14,1.5775137279691651
0.75,4,30000,14,1.5775137279691651
0.75,4,40000,14,1.5775137279691651
0.75,4,50000,14,1.5775137279691651
0.75,4,60000,14,1.5775137279691651
0.75,4,70000,14,1.5775137279691651
0.75,4,80000,14,1.5775137279691651
0.75,4,90000,14,1.5775137279691651
0.75,4,100000,14,1.5775137279691651
0.75,4,100,15,0.9234827857270284
0.75,4,200,15,0.8555469947159238
0.75,4,300,15,0.740115870888083
0.75,4,400,15,0.6370549443608057
0.75,4,500,15,0.6904041313003133
0.75,4,600,15,1.0987018231987304
0.75,4,700,15,1.1412287905533878
0.75,4,800,15,1.1032273857746793
0.75,4,900,15,1.098166618811386
0.75,4,1000,15,1.0437155945998438
0.75,4,2000,15,1.5869200632567138
0.75,4,3000,15,1.4234795216788474
0.75,4,4000,15,1.2976184171843557
0.75,4,5000,15,1.3132705933417317
0.75,4,6000,15,1.3237185305068209
0.75,4,7000,15,1.2793350953483054
0.75,4,8000,15,1.2094945812762725
0.75,4,9000,15,1.3948834728969846
0.75,4,10000,15,1.3948834728969846
0.75,4,20000,15,1.3948834728969846
0.75,4,30000,15,1.3948834728969846
0.75,4,40000,15,1.3948834728969846
0.75,4,50000,15,1.3948834728969846
0.75,4,60000,15,1.3948834728969846
0.75,4,70000,15,1.3948834728969846
0.75,4,80000,15,1.3948834728969846
0.75,4,90000,15,1.3948834728969846
0.75,4,100000,15,1.3948834728969846
0.75,4,100,16,1.0574143248991752
0.75,4,200,16,1.1947234712350652
0.75,4,300,16,1.601270773046101
0.75,4,400,16,1.4970765280933827
0.75,4,500,16,1.2445796852795699
0.75,4,600,16,1.0753262391815714
0.75,4,700,16,0.9645987430866434
0.75,4,800,16,0.9776581041514254
0.75,4,900,16,0.9949598803918982
0.75,4,1000,16,0.928859793118737
0.75,4,2000,16,1.497043450965349
0.75,4,3000,16,1.4746832383383601
0.75,4,4000,16,1.9234205462492642
0.75,4,5000,16,1.9912474621291703
0.75,4,6000,16,1.989161467933287
0.75,4,7000,16,1.9090683335075858
0.75,4,8000,16,1.9713787676431498
0.75,4,9000,16,1.9428114478927487
0.75,4,10000,16,1.927851226751967
0.75,4,20000,16,1.927851226751967
0.75,4,30000,16,1.927851226751967
0.75,4,40000,16,1.927851226751967
0.75,4,50000,16,1.927851226751967
0.75,4,60000,16,1.927851226751967
0.75,4,70000,16,1.927851226751967
0.75,4,80000,16,1.927851226751967
0.75,4,90000,16,1.927851226751967
0.75,4,100000,16,1.927851226751967
0.75,4,100,17,0.7007666342861719
0.75,4,200,17,1.1629032307496026
0.75,4,300,17,1.1869809784508627
0.75,4,400,17,1.579345313690595
0.75,4,500,17,1.9558589613299686
0.75,4,600,17,1.6950637798098611
0.75,4,700,17,1.4895575457757089
0.75,4,800,17,1.7466907451191964
0.75,4,900,17,1.7304957916934627
0.75,4,1000,17,1.749401138271589
0.75,4,2000,17,1.8959536501612884
0.75,4,3000,17,1.8856211703820682
0.75,4,4000,17,2.2213382474850945
0.75,4,5000,17,2.1375117326520954
0.75,4,6000,17,2.0025943086367803
0.75,4,7000,17,1.9569325329203338
0.75,4,8000,17,2.232398527034346
0.75,4,9000,17,2.3694678023655693
0.75,4,10000,17,2.3534854761088204
0.75,4,20000,17,2.3534854761088204
0.75,4,30000,17,2.3534854761088204
0.75,4,40000,17,2.3534854761088204
0.75,4,50000,17,2.3534854761088204
0.75,4,60000,17,2.3534854761088204
0.75,4,70000,17,2.3534854761088204
0.75,4,80000,17,2.3534854761088204
0.75,4,90000,17,2.3534854761088204
0.75,4,100000,17,2.3534854761088204
0.75,4,100,18,0.34971645443153454
0.75,4,200,18,0.4357755165075431
0.75,4,300,18,1.2319889471671936
0.75,4,400,18,1.3440328172188316
0.75,4,500,18,1.1989944023435115
0.75,4,600,18,1.0765711413609225
0.75,4,700,18,0.9942471080065872
0.75,4,800,18,0.9118591268401244
0.75,4,900,18,1.4214971207536429
0.75,4,1000,18,1.3881158948225447
0.75,4,2000,18,3.686970867643904
0.75,4,3000,18,3.000854326610942
0.75,4,4000,18,2.7913637972426586
0.75,4,5000,18,2.5392020696774824
0.75,4,6000,18,2.4574080210964477
0.75,4,7000,18,2.2482739578985846
0.75,4,8000,18,2.2267175125655476
0.75,4,9000,18,2.28192878876619
0.75,4,10000,18,2.3517052999927346
0.75,4,20000,18,2.3517052999927346
0.75,4,30000,18,2.3517052999927346
0.75,4,40000,18,2.3517052999927346
0.75,4,50000,18,2.3517052999927346
0.75,4,60000,18,2.3517052999927346
0.75,4,70000,18,2.3517052999927346
0.75,4,80000,18,2.3517052999927346
0.75,4,90000,18,2.3517052999927346
0.75,4,100000,18,2.3517052999927346
0.75,4,100,19,4.322351660935417
0.75,4,200,19,3.5386355977963393
0.75,4,300,19,2.640682152912316
0.75,4,400,19,2.184510181682433
0.75,4,500,19,1.7999884970097775
0.75,4,600,19,1.594639830843722
0.75,4,700,19,1.4412690070247427
0.75,4,800,19,1.3860101399045448
0.75,4,900,19,1.3574222370841247
0.75,4,1000,19,1.2713800329590095
0.75,4,2000,19,1.1384466343788997
0.75,4,3000,19,1.4972575207179162
0.75,4,4000,19,1.6988453676335284
0.75,4,5000,19,2.0112793659096098
0.75,4,6000,19,1.9483471123522786
